Problem_ID,y_Target,Newton_absTime,Newton_iterSteps,GMGF_absTime,GMGF_iterSteps
P_15b7517656d89fc6,92.9593,0.0009,9,0.000668,23
P_7b1db6d9b3415b5c,-8750.11,0.014818,358,0.004352,51
P_159b656ae45a5ba5,-0.983627,0.000832,6,0.058741,1500
P_574c455d7f646d6b,4.28558,0.000682,7,0.00074,6
P_2d5a883d2929d915,-4.50027,0.000838,6,0.001456,6
P_1919539b83003370,0.133996,0.000879,8,0.000632,7
P_668ff5f87e3d2e6,12500
-----
  3,0.002872,51,0.005178,51
P_318242d1846be8e8,-0.25,0.000663,1,0.000637,7
P_48f1993cdefbe1d4,0.295238,0.000792,5,0.000312,4
P_61d71aa7f0bd7a04,-0.0706283,0.091202,1500,0.000389,3
P_6a071ad852d09cba,  20000
-(-----)
    3,0.000878,9,0.073243,1500
P_5ae23bf20c7277c0,5000
----
 3,0.000852,10,0.001787,10
P_6767ed6c1274a770,-48.5254,0.006831,152,0.116781,1500
P_668ff5f87e3d2e6,-5000,0.005721,112,0.011006,112
P_7b211214a5d60464,0.508871,0.000725,6,0.000751,5
P_4c4def8fd2ed777d,14.3276,0.049001,1500,0.036263,1500
P_25bab460f0e4482a,10000,0.001548,29,0.001124,29
P_37740b63bf052cfa,25.8244,0.000549,5,0.000238,5
P_257725481df2601b,9815.31,0.000658,5,0.000229,5
P_4fcdf184b3a38386,3.8621,0.068087,1500,0.125524,1500
P_cf95914ac69cebd,33.6429,0.000793,7,0.000279,7
P_6226bc1ef333e23c,-313.371,0.000749,7,0.000641,7
P_183f67c9b3beb5d2,0.0750014,0.000821,9,0.000552,6
P_106fb4d82bf7375e,177.068,0.002469,36,0.014121,29
P_74ab2389b40f3124,1.07877,0.000635,6,0.000312,5
P_1df421e8940db78d,-10000.,0.015004,351,0.015797,189
P_4747865f8b74b87b,-3.10749,0.000675,6,0.000315,6
P_4670546aef927444,-35.6352,0.000991,8,0.001703,8
P_1f97e475c99b051f,43.8342,0.000759,8,0.000303,8
P_23c07aad09ee7328,41.9837,0.048745,1500,0.036167,1500
P_48fdd7f669bc0a9d,12.6832,0.000757,9,0.000361,7
P_57c602b0fd807a6b,10000,0.000688,8,0.000725,8
P_4d5273c59b2d9768,-3.10817,0.000755,5,0.00032,5
P_68d961e9247bc53c,0.604977,0.002096,50,0.000488,6
P_1552b659db70288b,4.41471,0.001354,27,0.000364,8
P_32b2e9a02c7ab470,48.1862,0.049264,1500,0.03828,1500
P_2e7c49e68c2f1e9c,0.210982,0.000709,7,0.000658,5
P_490273d8d26f6180,-37.9574,0.066311,1500,0.125184,1500
P_2f528361dd3ea780,8.65123,0.00137,23,0.00034,7
P_2ad19bb50783d979,10.2649,0.001041,8,0.000901,11
P_b9af5ef3af29935,12500
-----
  3,0.000663,4,0.001115,29
P_19db1995b3211367,1.23954,0.037159,921,0.000318,5
P_563a3add2adb8588,8328.33,0.000806,6,0.00025,6
P_2755c225e2381c2f,-5418.94,0.000701,6,0.000341,6
P_322b117766dc1f6f,3325.35,0.001807,35,0.001114,35
P_3703086e324e0ec7,14.6333,0.000888,7,0.00057,7
P_3ff22c4a1272f025,19.9576,0.002538,46,0.370573,1500
P_7f45f3e8963ab640,3770.1,0.000787,9,0.000335,9
P_5d0cb16b66a17d6d,2.0576,0.003321,82,0.000282,6
P_5658f9514bfb2843,-76.1773,0.001563,18,0.260492,1500
P_467d1d96d1cd1751,1921.97,0.000656,6,0.000252,6
P_2ce58c89c1b62990,51.8774,0.000674,7,0.000398,12
P_4dc45c43772b5583,-4763.02,0.000711,7,0.000404,7
P_2a2582ff07b4aeec,-8.72382,0.001069,8,0.000855,7
P_75fce041f1f7c7da,9129.26,0.000664,4,0.000483,16
P_1d657f8f85585ca,54.3118,0.00072,6,0.000251,6
P_1d761400e609b42b,-5.8203,0.001365,12,0.001591,3
P_6cced621490561d0,-2.46389,0.000668,5,0.000317,5
P_1d657f8f85585ca,84.2316,0.000736,10,0.00033,8
P_2cbacc7d52362f03,-0.744327,0.002261,50,0.000297,5
P_356c3874077657e3,-2.2631,0.00083,6,0.00064,5
P_b9af5ef3af29935,5000,0.000628,4,0.001669,45
P_5377d8cf75ab7e21,-6.87108,0.005052,81,0.276561,1500
P_639af7495bdb8633,1752.51,0.000773,6,0.000252,6
P_59d00c5fed9acfab,0.0818797,0.00099,7,0.000721,6
P_234dcb8428bf30d6,4168.86,0.00376,78,0.000706,16
P_322371a08959d59e,-12.5897,0.00105,5,0.170637,1500
P_6226bc1ef333e23c,-346.35,0.000708,7,0.00063,7
P_6cb470d3e1b79d99,92.4562,0.000912,14,0.000284,7
P_234dcb8428bf30d6,5834.9,0.003825,78,0.000658,15
P_538e8aa09f4aff15,-1.99819,0.000995,9,0.001005,7
P_e7d0c17d5b13271,29.119,0.04989,1500,0.036233,1500
P_322371a08959d59e,-277.102,0.000895,6,0.172062,1500
P_2a3e2d3c3244ac54,-10000,0.058852,1500,0.000667,7
P_7f22a699008cf2ce,-6667.19,0.00224,50,0.000494,12
P_944be7bb2ee0d73,-1.07637,0.000866,6,0.000351,6
P_433a2e90dd54647c,2.17188,0.017139,475,0.001545,34
P_e4f4d56b186673,-6668.05,0.001947,39,0.001383,39
P_48693bd23f9d714d,14.955,0.049507,1500,0.036027,1500
P_105464a1b68181f1,  27500
-(-----)
    3,0.000742,8,0.000778,8
P_7a053c0244dbeffa,-0.609456,0.00218,44,0.000398,4
P_6ad7f1f537ea7d4a,-0.515174,0.00077,6,0.000622,5
P_2c4a2fd8a510c8e3,9.8326,0.078593,1500,0.434104,1500
P_cbff7d24319c22b,33.0002,0.000883,9,0.000335,9
P_4049e84ae5dda77c,30.1706,0.000375,5,0.000252,5
P_77027e42c6f919b,1.25387,0.049147,1500,0.059025,1500
P_7b211214a5d60464,0.473277,0.000691,6,0.000768,5
P_39a7bcb71550a951,6250.26,0.003275,79,0.001348,30
P_183f67c9b3beb5d2,0.150003,0.001049,13,0.000541,6
P_7173b244acf4dd62,0.213025,0.001012,8,0.000505,5
P_248ce51705f9710a,9964.47,0.000776,4,0.035855,1500
P_467d1d96d1cd1751,3761.35,0.000558,8,0.000295,8
P_1bb643159da70f01,-0.190207,0.000683,9,0.000511,6
P_38ed4e2093bd8b7e,1.90592,0.00094,7,0.000554,5
P_5f0de3c500ec67,-0.825583,0.000702,6,0.001222,6
P_4943b94ea7891dbd,-1.26966,0.000759,6,0.000698,6
P_7722d21d2e809357,0.0849293,0.066676,1500,0.437097,1500
P_2f528361dd3ea780,20.5604,0.000833,9,0.000308,6
P_78b855dc80263a31,-2.81556,0.053413,1500,0.000636,6
P_3bf876b0be6d1f89,5884.58,0.000498,6,0.000244,6
P_3c8eb5511f121251,-0.513335,0.000843,6,0.000545,5
P_5d24e883b7112af2,1.67089,0.000832,13,0.000505,6
P_17ccc4ca50ed7335,44.4988,0.001052,15,0.000295,7
P_1272cfcf0115978f,-20.2561,0.000665,5,0.00052,5
P_4747865f8b74b87b,-3.92017,0.000603,5,0.000277,5
P_3035e976410d85ff,3.92309,0.000883,6,0.003635,16
P_37740b63bf052cfa,21.2356,0.000593,5,0.00024,5
P_11fa00850be3f21d,5415.15,0.000781,6,0.000343,6
P_3ee7ce4e6c5ecda1,673.244,0.000684,7,0.00036,7
P_7215fd25bfff5e58,26.1234,0.001427,28,0.000803,28
P_14e4115c5c773209,-6746.99,0.001348,18,0.000957,18
P_130f7768a2912490,46.9344,0.000975,16,0.000271,6
P_12d7f435de135fc2,-1.24863,0.000731,6,0.000439,5
P_59784e34628d3200,-9.47815,0.00085,5,0.000403,5
P_57c602b0fd807a6b,-7500,0.000851,13,0.001061,13
P_700d90135dacc96f,-0.933064,0.000656,8,0.000442,5
P_544de9b76fc3d5e3,-10000,0.000695,7,0.000639,5
P_7b328ce8f2c07e5d,84.9941,0.000733,6,0.000262,6
P_25bab460f0e4482a,10000
-----
  3,0.002956,74,0.002216,47
P_7173b244acf4dd62,0.169022,0.000819,8,0.000523,5
P_4bd26061dc225ff9,0.418879,0.001093,15,0.000514,6
P_63ac521f304f6cac,54.1259,0.000799,5,0.000239,5
P_4a6a73a28bc81b97,729.37,0.000691,8,0.000293,8
P_6ad7f1f537ea7d4a,-0.587953,0.000494,6,0.000682,6
P_6767ed6c1274a770,-420.707,0.0736,1500,0.003647,48
P_1d761400e609b42b,-6.47855,0.001365,16,0.023218,132
P_53025cf6c94b8f7f,10.2832,0.000758,7,0.000313,7
P_1272cfcf0115978f,-15.0542,0.000545,6,0.00058,6
P_d30a0e49388cb44,1668.71,0.000888,6,0.000408,6
P_d8022592fb1499f,52.6019,0.048562,1500,0.038164,1500
P_410f1793eb3e1023,-3.28983,0.003573,83,0.000332,6
P_20c84a02474f56e,4165.42,0.012949,308,0.001035,21
P_3d3172ce9768f7ff,5416.67,0.000454,7,0.000355,7
P_24af5bff6329ef81,1.33494,0.000799,6,0.00044,5
P_7bda93f7fbb804ce,-0.274993,0.002569,55,0.12709,1500
P_467d1d96d1cd1751,772.353,0.000613,7,0.000288,7
P_6ca305fe9daed22a,0.00109322,0.00061,5,0.000865,5
P_27dd7a931a8f192c,20000
-----
  3,0.001355,24,0.0009,24
P_32b2e9a02c7ab470,26.3841,0.048832,1500,0.038305,1500
P_7b1db6d9b3415b5c,-2917.29,0.014857,359,0.004197,49
P_5645486e49215812,-10.7842,0.07678,1500,0.068414,542
P_350acba1d8e0b206,-0.0729629,0.000829,5,0.000488,4
P_49edea831eac2249,481.25,0.000747,9,0.000872,9
P_462a2b4971364a85,2335.24,0.000832,4,0.00041,13
P_1553e6f365232b4a,23.0534,0.000673,7,0.000296,7
P_4e3b08e8c62c7f15,-1.07496,0.000836,6,0.000327,5
P_4c4def8fd2ed777d,119.909,0.000832,6,0.00025,6
P_39f396f95911d5c5,70.1085,0.000746,14,0.000441,14
P_758afeee62d4c4f6,-4.4669,0.000618,7,0.00251,8
P_64743a3061cd0b55,0.722579,0.006544,163,0.000362,6
P_3ff9afd8bfae8bc3,0.149159,0.00069,5,0.000465,4
P_6f91b5f2d0457e24,67.7791,0.049584,1500,0.037905,1500
P_322b117766dc1f6f,5411.18,0.001819,37,0.001188,37
P_5ae23bf20c7277c0,10000,0.000998,21,0.003378,21
P_77f74e2d53616cec,2.89139,0.000745,7,0.148994,1500
P_3c8eb5511f121251,-0.315898,0.000687,6,0.000553,5
P_63ac521f304f6cac,23.6757,0.049127,1500,0.038198,1500
P_668ff5f87e3d2e6,  17500
-(-----)
    3,0.005992,123,0.011979,123
P_5c94bc65d6a5254,-0.780416,0.000642,6,0.000303,5
P_6cced621490561d0,-1.77659,0.000741,5,0.000316,5
P_3911f4366007559e,-0.610554,0.000879,9,0.000568,6
P_302de37fd0d58836,23.1515,0.00042,8,0.000337,8
P_467d1d96d1cd1751,1692.04,0.001578,6,0.00025,6
P_4c4def8fd2ed777d,74.6597,0.000452,7,0.036566,1500
P_48693bd23f9d714d,41.0399,0.000991,5,0.000224,5
P_d30a0e49388cb44,8750.31,0.00065,7,0.000447,7
P_57c602b0fd807a6b,5000
----
 3,0.000821,9,0.000793,9
P_20e6ef3ef5f52d58,5000
----
 3,0.055714,1500,0.001443,14
P_354050d2498557cd,0.126182,0.000647,5,0.00071,5
P_49d5322b2f79676d,6987.4,0.001026,11,0.000794,11
P_cd15df2047ce4a0,-2.86317,0.000713,5,0.000318,5
P_700de3d34f6e6407,5000
----
 3,0.001053,14,0.001494,14
P_1c5785c921b9ad99,1.93643,0.000997,8,0.001393,6
P_6b0f998422a4ec30,0.0663597,0.000676,6,0.00048,5
P_5c94bc65d6a5254,-0.47872,0.000638,6,0.000317,5
P_153f712003ed1885,-0.803096,0.000753,7,0.000702,6
P_39a7bcb71550a951,833.969,0.003228,81,0.000732,14
P_7bda93f7fbb804ce,-0.0717374,0.000944,14,0.000877,8
P_48f1993cdefbe1d4,0.711686,0.002484,61,0.000341,5
P_66d9095ccfab3eca,122.74,0.000742,6,0.000257,6
P_63690c17ad1f681e,  17500
-(-----)
    3,0.000754,10,0.000946,10
P_db073b00366ef6f,-1.60409,0.000651,6,0.000277,6
P_f580d7fa9e4f7cb,-64.0033,0.001255,10,0.156868,1500
P_7b211214a5d60464,0.497007,0.000758,6,0.000739,5
P_776e683825796c1,9.00075,0.000664,4,0.000271,4
P_322aebbf8cf96037,0.554861,0.000872,5,0.000754,6
P_8fad95fdd3f1c6c,7.77754,0.048979,1500,0.000396,7
P_48693bd23f9d714d,129.728,0.000796,9,0.000329,9
P_1cbf2dd436f1b64,2.84239,0.000765,6,0.000444,5
P_1272cfcf0115978f,-11.1528,0.000722,6,0.000583,6
P_6ca305fe9daed22a,0.58268,0.000797,5,0.000881,5
P_12e5b163956ba43f,1.63379,0.057921,1500,0.002447,8
P_1950fc2e619dded5,-3.90587,0.00099,7,0.000751,7
P_2df6edb776c5a32a,803.555,0.000809,9,0.000317,9
P_23c07aad09ee7328,38.3055,0.048681,1500,0.036643,1500
P_4bd26061dc225ff9,0.3808,0.001053,14,0.000502,6
P_46a963189f2a723e,-5.64075,0.001086,11,0.166168,1500
P_7c86d04726b936e3,17500
-----
  3,0.001533,31,0.002562,31
P_206cfe2f4188dd31,-5017.9,0.001069,12,0.000534,12
P_130f7768a2912490,42.4754,0.048803,1500,0.000271,6
P_3703086e324e0ec7,11.5051,0.000663,6,0.000529,6
P_39f396f95911d5c5,19.6911,0.048931,1500,0.036823,1500
P_49c01f928a179ea7,2958.59,0.051112,1500,0.035749,1500
P_75c2c8374c5aecdd,-14.3533,0.001255,14,0.000834,8
P_7722d21d2e809357,0.207858,0.000768,7,0.003279,9
P_4ec4c6a6987e70f9,20.8412,0.049626,1500,0.039518,1500
P_36a677eb2560ef4b,10.7156,0.001402,25,0.000407,9
P_1734ad262facf71f,3.65219,0.000727,5,0.000281,5
P_48693bd23f9d714d,119.295,0.000791,9,0.00032,9
P_45b8ecd03a5d25a8,6.41924,0.049734,1500,0.042788,1500
P_6ad7b778ebb28eec,4.65985,0.000897,6,0.002066,6
P_975a145410dd91,374.293,0.000728,6,0.000268,6
P_32b2e9a02c7ab470,50.6086,0.048269,1500,0.038139,1500
P_630a04c7034fd306,45.7405,0.000806,6,0.000373,11
P_18cdc65975ef1,7500,0.000769,6,0.000535,6
P_7f6508557fcc0299,2500,0.000682,6,0.000302,6
P_2b9ee4f7ff8e79c,2931.87,0.050383,1500,0.035679,1500
P_2acd27603a6bd44,7500,0.00065,11,0.000562,11
P_6ee2bcca1df2d8ad,-0.292587,0.000771,6,0.000511,5
P_1d9ec9d61804e7c2,8724.28,0.051012,1500,0.035837,1500
P_1babec2d41ca3e0e,59.4237,0.00087,7,0.000283,7
P_37962809463ddfda,-0.754908,0.000659,6,0.000332,5
P_3035e976410d85ff,4.91895,0.00075,6,0.004006,18
P_2ce58c89c1b62990,112.353,0.000628,7,0.000274,7
P_b9af5ef3af29935,10000,0.000603,3,0.000597,14
P_4670546aef927444,-4.34925,0.089697,1500,0.264926,1500
P_2bf66c0c47bd2f59,-0.582805,0.000839,8,0.000431,5
P_2ce58c89c1b62990,87.1547,0.048559,1500,0.000325,9
P_354050d2498557cd,0.100365,0.000664,7,0.000951,7
P_6c5968946a545770,3030.36,0.000772,7,0.000269,7
P_36a4f341dec61016,-5.75906,0.065508,1500,0.001063,7
P_2f78fde2e9dd4115,10.9268,0.000786,7,0.000271,7
P_37962809463ddfda,-0.792037,0.000518,5,0.000326,5
P_7215fd25bfff5e58,98.0998,0.000774,11,0.000384,11
P_515e30cd4bf3a203,38.0566,0.000766,7,0.000301,7
P_7ba54870f9955a44,-0.193397,0.000425,4,0.000491,4
P_2acd27603a6bd44,5000
----
 3,0.000729,7,0.000416,7
P_1b8dea08b27885d4,  25000
-(-----)
    3,0.000787,5,0.000274,5
P_55dbffa8b6830036,1.94966,0.001511,6,0.000317,6
P_574c455d7f646d6b,6.859,0.000789,7,0.000766,6
P_673d2666e81f1e8d,1.39319,0.000889,5,0.000688,5
P_23c07aad09ee7328,93.4783,0.00061,7,0.000267,7
P_5fa09c01b9b80c10,21.214,0.000695,8,0.002423,8
P_4ed865acd408df01,0.216392,0.002022,18,0.00067,6
P_54861f9692c391f1,9906.88,0.000796,5,0.000227,5
P_515e30cd4bf3a203,26.4472,0.000604,5,0.000241,5
P_188a3c619fb6985c,0.729153,0.000921,5,0.001551,4
P_77fbaa7742a665e9,-1.2614,0.001139,15,0.000355,5
P_4fcdf184b3a38386,4.6341,0.001106,13,0.001316,13
P_2e7c49e68c2f1e9c,2.00208,0.000732,8,0.000717,6
P_4ed8cef90a6249b8,9.26099,0.001049,10,0.000974,8
P_55824139ae220ee5,0.249997,0.000837,7,0.000718,6
P_cf95914ac69cebd,57.1722,0.000589,5,0.000226,5
P_2a61de3747f749c4,6667.26,0.00101,13,0.000954,13
P_53025cf6c94b8f7f,19.985,0.0008,6,0.000284,6
P_2aa89af5cf835080,19793.2,0.000438,6,0.000248,6
P_75c2c8374c5aecdd,-24.2938,0.000953,14,0.00083,8
P_61ef17ca7ea757db,-0.0060937,0.000716,8,0.00065,7
P_3703086e324e0ec7,2.12081,0.000776,5,0.000471,5
P_700de3d34f6e6407,-2500,0.001029,11,0.001183,11
P_1919539b83003370,0.340213,0.000791,7,0.000623,6
P_944be7bb2ee0d73,-0.727421,0.000752,5,0.000346,5
P_4fcdf184b3a38386,2.00931,0.000794,8,0.000896,8
P_71c07a846ad6db09,56.7428,0.049264,1500,0.038423,1500
P_26aaa5da622880bc,16.775,0.003205,81,0.000419,11
P_602f2287b6e82748,108.711,0.000786,8,0.00032,7
P_3703086e324e0ec7,-15.0838,0.000659,5,0.000487,5
P_3a7e758a0243d768,1.06397,0.000553,4,0.00049,4
P_e4f4d56b186673,-1253.64,0.001335,25,0.00091,25
P_54c3b3d96c8be28f,2500
----
 3,0.001548,32,0.002911,32
P_31497d9e80b7f2fb,-0.276262,0.000656,7,0.00037,5
P_4fad171d53b00c3e,0.0275372,0.000844,8,0.000749,6
P_1eb962e5134a3720,2.20612,0.000736,5,0.000432,5
P_2ad19bb50783d979,11.4886,0.000656,2,0.000814,9
P_3b62c8dc978c8dda,10.4114,0.000592,5,0.000317,5
P_735251cdb08ab67d,6069.17,0.000764,4,0.001042,39
P_2acd27603a6bd44,  27500
-(-----)
    3,0.000716,8,0.000449,8
P_300b5fa3d3998689,0.96452,0.000925,6,0.000355,5
P_302de37fd0d58836,12.9167,0.000904,12,0.000468,12
P_639af7495bdb8633,35987.5,0.000648,4,0.001718,68
P_76c17bceea1af3e,19.8286,0.000464,6,0.000321,6
P_34cf9a94b2172309,0.171156,0.001011,8,0.0036,15
P_534145c0190f67a,6.2434,0.000408,6,0.000333,6
P_77b0f82d32b5fb7f,31.8946,0.000796,8,0.000313,8
P_23d9cac8afd9998f,0.0780477,0.000631,2,0.001104,3
P_36dd4c16177b360e,-5834.36,0.001295,27,0.0017,27
P_5658f9514bfb2843,-30.3017,0.077688,1500,0.020295,113
P_58e8d15798883bbe,64.5085,0.000728,8,0.000341,7
P_574c455d7f646d6b,8.91773,0.000734,7,0.000761,6
P_63513568e289a10d,0.0803312,0.000711,5,0.000757,5
P_2ae0928e72108cf9,-1.9218,0.000688,5,0.00111,6
P_4a01ce096ce73cf2,-0.566404,0.000965,8,0.001363,6
P_6111d476e6d15e6,30.6631,0.048949,1500,0.038452,1500
P_6ee2bcca1df2d8ad,-0.173733,0.000782,5,0.000463,4
P_15b7517656d89fc6,63.5207,0.000852,9,0.001002,37
P_3ff22c4a1272f025,3.42571,0.001038,11,0.110587,444
P_2bfdf4cc2f98921c,0.334757,0.00121,15,0.002543,20
P_3efb333204027130,31.068,0.001134,12,0.211704,1500
P_26aaa5da622880bc,23.5628,0.050179,1500,0.000393,10
P_15b7517656d89fc6,34.0822,0.000718,8,0.001303,49
P_5c731d321e4f92bd,7.62676,0.049321,1500,0.039569,1500
P_2755c225e2381c2f,-2920.18,0.000705,5,0.000298,5
P_6cced621490561d0,-7.96232,0.000793,6,0.000358,6
P_5f0de3c500ec67,-3.03471,0.000697,5,0.001067,5
P_26c7c3501361a0b9,-5002.02,0.002705,63,0.00042,7
P_331481b89c5924c8,-5.15394,0.001989,30,0.00559,30
P_26aaa5da622880bc,43.926,0.000671,5,0.000242,4
P_2562d5e957be719a,0.666538,0.000768,7,0.007824,50
P_6f707b41db8b53c3,43.1531,0.000976,23,0.000741,26
P_6df524809c0e17b4,-6250.6,0.001052,12,0.000478,12
P_475b723357e04ef1,8328.91,0.000665,6,0.000246,6
P_239b8a6efa241456,45.3242,0.000551,6,0.000244,4
P_78b855dc80263a31,-1.35439,0.007849,203,0.000755,8
P_6f91b5f2d0457e24,50.389,0.00088,8,0.000343,9
P_6b76d8d5b88f4bfd,1.06825,0.000616,2,0.027936,268
P_2f78fde2e9dd4115,52.7001,0.049509,1500,0.036572,1500
P_2f528361dd3ea780,3.15467,0.001574,30,0.000336,7
P_322aebbf8cf96037,0.420745,0.000757,5,0.001004,9
P_5848060912b7e0f0,27500
-----
  3,0.00284,60,0.004175,60
P_64682e05c8c9d6c4,11562.9,0.000709,6,0.000251,6
P_188a3c619fb6985c,0.287809,0.000828,6,0.001983,6
P_31497d9e80b7f2fb,-0.549761,0.00034,5,0.000349,5
P_6b76d8d5b88f4bfd,3.49692,0.000623,2,0.001128,10
P_a0afe342cbe8929,-415.782,0.000751,6,0.000371,6
P_777a7bfc79dff639,0.202467,0.002088,46,0.122386,1500
P_758afeee62d4c4f6,-5.14286,0.001346,20,0.002736,10
P_3fb89fcbe2533173,4671.07,0.000833,6,0.000242,6
P_7ba54870f9955a44,-0.270756,0.00051,6,0.000576,5
P_d8022592fb1499f,67.5299,0.000704,9,0.000338,9
P_77b0f82d32b5fb7f,13.1997,0.048599,1500,0.038192,1500
P_63a4f2859f89e33e,5000
----
 3,0.000832,7,0.078207,1500
P_322b117766dc1f6f,3742.52,0.002004,35,0.001096,35
P_287e8cb7c80d3092,99.6012,0.000671,6,0.000254,6
P_989ea68f98e618c,2.24731,0.049809,1500,0.075831,1500
P_1d657f8f85585ca,78.2477,0.000647,7,0.000293,7
P_40b0a0d723056227,960.616,0.049808,1500,0.035651,1500
P_1babec2d41ca3e0e,29.7053,0.048123,1500,0.03622,1500
P_4ec4c6a6987e70f9,37.193,0.000593,9,0.000345,9
P_dce5b403cb9c51d,-0.446619,0.004445,106,0.000419,5
P_7ba54870f9955a44,-0.812268,0.000819,9,0.000635,6
P_31497d9e80b7f2fb,-0.321845,0.000652,6,0.000354,5
P_609f02e867680aa7,-2.88735,0.000649,4,0.00049,5
P_22a97b2fdc1bf2b9,0.17181,0.067137,1500,0.001755,17
P_379b87bd1f7bc45f,1.39439,0.004226,104,0.000615,6
P_5ae23bf20c7277c0,  5000
-(----)
   3,0.002843,69,0.002086,12
P_5c731d321e4f92bd,9.14355,0.000902,13,0.000462,13
P_37962809463ddfda,-1.08906,0.000909,9,0.000444,6
P_3b8163107616145,-13.9946,0.0807,1500,0.203816,1500
P_3b22eb17ea85738c,-253.522,0.000896,9,0.001592,3
P_5c94bc65d6a5254,-0.880981,0.001461,5,0.000267,4
P_4c5b6ecfc09ac172,56.7138,0.048732,1500,0.036512,1500
P_188756fcc1d8a479,-835.325,0.000861,11,0.000476,11
P_6b0f998422a4ec30,0.0766794,0.000691,6,0.000487,5
P_462a2b4971364a85,2004.71,0.001006,12,0.000388,12
P_318242d1846be8e8,-1.25,0.000683,1,0.000586,6
P_39a7bcb71550a951,2500.52,0.003249,80,0.001036,22
P_5f0de3c500ec67,-1.93015,0.000694,5,0.00108,5
P_353e7754b05b14c1,1.30315,0.053196,1500,0.042422,1500
P_5a42e42dde67eb3d,-0.971022,0.000563,6,0.000619,5
P_15b7517656d89fc6,69.4085,0.000742,10,0.000959,34
P_3b62c8dc978c8dda,11.3756,0.048534,1500,0.050353,1500
P_364c97fd44e6aa43,3.15739,0.000777,7,0.001224,6
P_20f55c0c549a3068,27500
-----
  3,0.001121,18,0.001049,18
P_d30a0e49388cb44,7084.05,0.000723,6,0.000407,6
P_48f1993cdefbe1d4,0.34151,0.00063,5,0.0003,4
P_1b8dea08b27885d4,20000
-----
  3,0.000715,5,0.000272,5
P_62ec84005831faf4,4.48105,0.000706,6,0.000394,6
P_7fdfc673e2688828,-20.6006,0.098891,1500,0.010607,146
P_5fdaeac8beca14c6,0.508065,0.000654,4,0.000591,4
P_6cced621490561d0,3.03453,0.000615,5,0.00033,5
P_7173b244acf4dd62,0.327434,0.000705,6,0.000623,6
P_462a2b4971364a85,3326.81,0.000636,4,0.000627,22
P_5377d8cf75ab7e21,-6.36227,0.073604,1500,0.010982,58
P_1d657f8f85585ca,36.36,0.000681,8,0.000294,8
P_6cc10a1afeed7f20,-2042.24,0.000623,6,0.000409,6
P_379b87bd1f7bc45f,1.55677,0.004712,116,0.000616,6
P_359cbbe6294ef42b,1.1743,0.000859,10,0.001904,8
P_97d90abda0eda29,1693.9,0.001407,18,0.001137,18
P_5d24e883b7112af2,1.90959,0.000973,14,0.000559,7
P_1cbf2dd436f1b64,2.54989,0.000697,7,0.000483,6
P_46590e06d4a4b95a,0.516754,0.000881,6,0.00033,5
P_2467b7c6a099d36,0.499285,0.014819,404,0.042747,580
P_49d5322b2f79676d,1564.71,0.000996,10,0.000748,10
P_356c3874077657e3,-5.69989,0.000977,11,0.000912,8
P_6b0f998422a4ec30,0.0904391,0.000746,6,0.000496,5
P_fa886bb4aaad2f5,4.29923,0.000753,4,0.000207,4
P_77fbaa7742a665e9,-0.467795,0.000791,5,0.000351,5
P_475b723357e04ef1,4706.42,0.049543,1500,0.03513,1500
P_421a5658dcc43d99,-1.78582,0.004461,112,0.000624,8
P_136202a179685817,6.84441,0.000621,5,0.000312,5
P_58e8d15798883bbe,27.6312,0.00069,7,0.000346,9
P_1ca47e554c4304af,0.498648,0.00061,4,0.003871,8
P_630a04c7034fd306,63.5117,0.000765,7,0.000352,10
P_6226bc1ef333e23c,-214.432,0.000632,3,0.125596,1500
P_206cfe2f4188dd31,417.113,0.00083,8,0.000394,8
P_6226bc1ef333e23c,-131.983,0.000706,7,0.000623,7
P_7832d8e47253640c,0.764937,0.000863,14,0.000622,9
P_5ea0998d17ad6fe8,0.0771755,0.000697,5,0.001622,5
P_cd15df2047ce4a0,-3.25734,0.000674,6,0.000312,6
P_359cbbe6294ef42b,2.797,0.00071,7,0.001691,7
P_45c1bd926bea83d3,9166.44,0.002806,65,0.002842,73
P_5ff9bacb7004ad70,2.33617,0.000845,6,0.000506,6
P_2acd27603a6bd44,27500
-----
  3,0.000828,11,0.000567,11
P_77c894cae29c41f4,12.4421,0.0491,1500,0.0382,1500
P_53de151289f71833,18.8767,0.000827,7,0.00033,7
P_49d5322b2f79676d,6384.88,0.001101,16,0.001081,16
P_19db1995b3211367,1.36847,0.061859,1358,0.000318,5
P_1d9ec9d61804e7c2,5848.7,0.000668,7,0.00027,7
P_fdac17d82fd08ae,-0.00368426,0.000835,11,0.000764,9
P_534145c0190f67a,2.86957,0.04858,1500,0.05066,1500
P_4e3b08e8c62c7f15,-1.95327,0.017424,471,0.000366,6
P_49e5fb475197a39d,27500
-----
  3,0.000777,3,0.002401,36
P_6c5968946a545770,7685.94,0.000637,4,0.000458,15
P_20e6ef3ef5f52d58,  10000
-(-----)
    3,0.001905,47,0.005294,44
P_639af7495bdb8633,31522.1,0.000624,4,0.00105,40
P_3b06ed5c4b09ea0,-2.42203,0.000773,11,0.001607,6
P_97d90abda0eda29,9077.1,0.002581,49,0.002861,49
P_2a3e2d3c3244ac54,  27500
-(-----)
    3,0.000691,5,0.101862,1500
P_639af7495bdb8633,10683.4,0.000786,9,0.000325,9
P_462a2b4971364a85,847.877,0.000539,7,0.000268,7
